url,title,description,keyword,keyword type,volume,keyword difficulty,intent
,houses for rent charlotte nc,,charlotte nc properties,recommended,50,50,commercial
,houses for rent charlotte nc,,charlotte nc,recommended,135000,99,informational
,houses for rent charlotte nc,,charlotte north carolina best places to live,recommended,30,16,commercial
,houses for rent charlotte nc,,areas in charlotte north carolina,recommended,260,19,"informational, commercial"
,where to live in kansas city,,best neighborhoods kansas city renters,recommended,0,0,
,where to live in kansas city,,where to live in kansas city,recommended,30,12,informational
,where to live in kansas city,,renter friendly neighborhoods,recommended,0,0,
,most desirable neighborhoods in denver,,most desirable neighborhoods in denver,recommended,210,20,informational
,most desirable neighborhoods in denver,,denver colorado best places to live,recommended,30,14,commercial
,hotels in panama city beach florida that allow pets,,hotels in panama city beach florida that allow pets,recommended,1000,34,commercial
,hotels in panama city beach florida that allow pets,,pet friendly hotels in panama beach,recommended,1000,37,commercial
,hotels in panama city beach florida that allow pets,,pet friendly condos in pcb,recommended,210,9,commercial
,hotels in panama city beach florida that allow pets,,pet friendly hotels panama city florida,recommended,70,32,commercial
,hotels in panama city beach florida that allow pets,,cheap pet friendly hotels in panama city beach,recommended,50,29,commercial
,hotels in panama city beach florida that allow pets,,panama city beach hotels oceanfront pet friendly,recommended,70,37,"informational, transactional"
,hotels in panama city beach florida that allow pets,,pet friendly hotels in panama city beach florida,recommended,50,32,"informational, transactional"
,hotels in panama city beach florida that allow pets,,oceanfront pet friendly hotels panama city beach fl,recommended,40,29,commercial
,hotels in panama city beach florida that allow pets,,pet friendly beachfront hotels in panama city beach florida,recommended,40,31,commercial
,hotels in panama city beach florida that allow pets,,dog friendly hotels panama city beach,recommended,30,32,"informational, commercial"
,hotels in panama city beach florida that allow pets,,pet friendly hotels near panama city fl,recommended,30,33,commercial
,hotels in panama city beach florida that allow pets,,renting with pets pcb,recommended,0,0,
,1 bedroom apartments for rent nashville,,1 bedroom apartments for rent nashville,recommended,70,25,commercial
,1 bedroom apartments for rent nashville,,south nashville apartments,recommended,140,45,navigational
,1 bedroom apartments for rent nashville,,apartments for rent in nashville tn cheap,recommended,70,33,navigational
,1 bedroom apartments for rent nashville,,nashville tn apartment deals,recommended,30,18,commercial
,1 bedroom apartments for rent nashville,,apts downtown nashville,recommended,1300,54,commercial
,1 bedroom apartments for rent nashville,,apartment building nashville tn,recommended,70,53,commercial
,1 bedroom apartments for rent nashville,,top rated apartments in nashville tn,recommended,40,40,commercial
,1 bedroom apartments for rent nashville,,apartment prices in nashville tn,recommended,30,43,transactional
,1 bedroom apartments for rent nashville,,nashville high rise apartments,recommended,210,50,commercial
,1 bedroom apartments for rent nashville,,apartment in nashville tennessee,recommended,110,40,commercial
,1 bedroom apartments for rent nashville,,apartment downtown nashville,recommended,70,46,commercial
,ballston condominiums,,ballston condominiums,recommended,170,22,commercial
,ballston condominiums,,condos in ballston va,recommended,140,21,commercial
,ballston condominiums,,ballston square arlington va,recommended,70,33,informational
,ballston condominiums,,luxury apartments ballston va,recommended,170,50,commercial
,ballston condominiums,,affordable apartments in ballston va,recommended,40,16,commercial
,ballston condominiums,,ballston va rentals,recommended,30,23,transactional
,ballston condominiums,,apartment ballston va,recommended,90,29,commercial
,ballston condominiums,,ballston apartment complexes,recommended,50,35,commercial
,student apartments lexington,,student apartments lexington,recommended,170,32,commercial
,student apartments lexington,,lexington student housing,recommended,90,39,commercial
,student apartments lexington,,university of kentucky rental homes,recommended,50,18,informational
,student apartments lexington,,1 bedroom apartments near university of kentucky,recommended,40,21,commercial
,student apartments lexington,,uk off campus housing,recommended,0,0,
,2 bed to rent,,2 bed to rent,recommended,480,15,"informational, transactional"
,2 bed to rent,,two bed to rent,recommended,170,17,informational
,2 bed to rent,,2 bed 1 bath for rent,recommended,720,28,informational
,2 bed to rent,,2 bedroom apartment price,recommended,30,12,transactional
,2 bed to rent,,boston apartments,recommended,14800,62,commercial
,townhouses for rent in orlando fl,,townhouses for rent in orlando fl,recommended,140,33,informational
,townhouses for rent in orlando fl,,brand new townhomes for rent near me,recommended,70,17,transactional
,townhouses for rent in orlando fl,,orlando townhouses for rent,recommended,30,26,commercial
,townhouses for rent in orlando fl,,luxury rental townhomes near me,recommended,40,26,transactional
,iu bloomington on campus apartments,,iu bloomington on campus apartments,recommended,110,27,transactional
,iu bloomington on campus apartments,,housing bloomington in,recommended,40,32,navigational
,iu bloomington on campus apartments,,housing bloomington,recommended,50,37,commercial
,2100 legacy drive plano tx,,2100 legacy drive plano tx,recommended,70,13,informational
,2100 legacy drive plano tx,,apartments with attached garages in plano tx,recommended,70,21,commercial
,2100 legacy drive plano tx,,no credit check apartments in plano tx,recommended,70,18,commercial
,2100 legacy drive plano tx,,apartment in plano,recommended,110,41,transactional
,2100 legacy drive plano tx,,the legacy in plano,recommended,90,37,commercial
,2100 legacy drive plano tx,,legacy at plano,recommended,50,38,informational
,2100 legacy drive plano tx,,apartment homes plano tx,recommended,40,38,commercial
,2100 legacy drive plano tx,,2 bedroom apartments plano,recommended,170,12,informational
,2100 legacy drive plano tx,,luxury apartments near plano tx,recommended,30,30,commercial
,2100 legacy drive plano tx,,best plano apartments,recommended,50,30,commercial
,2100 legacy drive plano tx,,plano texas luxury apartments,recommended,30,34,commercial
,2100 legacy drive plano tx,,apartments near west plano,recommended,30,35,navigational
,2100 legacy drive plano tx,,apartments in west plano texas,recommended,70,35,navigational
,2100 legacy drive plano tx,,apartments plano texas,recommended,590,39,commercial
,2100 legacy drive plano tx,,apartment complexes in plano tx,recommended,720,38,commercial
,2100 legacy drive plano tx,,plano apartment complexes,recommended,480,39,commercial
,2100 legacy drive plano tx,,apartment plano,recommended,90,38,commercial
,2100 legacy drive plano tx,,apts in plano,recommended,480,39,informational
,2100 legacy drive plano tx,,apartment complex plano tx,recommended,880,40,transactional
,2100 legacy drive plano tx,,apartments plano,recommended,1900,43,commercial
,2100 legacy drive plano tx,,high rise apartments plano tx,recommended,210,41,commercial
,2100 legacy drive plano tx,,apartment homes plano,recommended,40,43,commercial
,2100 legacy drive plano tx,,apartments at shops of legacy plano texas,recommended,170,45,commercial
,2100 legacy drive plano tx,,apartments for rent near plano tx,recommended,40,43,commercial
,2100 legacy drive plano tx,,apartments in plano tx,recommended,2900,46,commercial
,2100 legacy drive plano tx,,high rise apartments plano,recommended,210,44,commercial
,2100 legacy drive plano tx,,new apartments plano tx,recommended,90,44,navigational
,2100 legacy drive plano tx,,apartments for rent plano texas,recommended,170,45,navigational
,2100 legacy drive plano tx,,plano tx apartments for rent,recommended,210,48,commercial
,2100 legacy drive plano tx,,apartments for rent in plano,recommended,590,48,commercial
,st augustine fl rentals,,st augustine fl rentals,recommended,170,23,"informational, transactional"
